"STEIG_ID";"FK_LINIEN_ID";"FK_HALTESTELLEN_ID";"RICHTUNG";"REIHENFOLGE";"RBL_NUMMER";"BEREICH";"STEIG";"STEIG_WGS84_LAT";"STEIG_WGS84_LON";"STAND"
214688946;214432893;214468070;"R";5;"";"";"";48.2083014469628;15.619016828139;""
214688947;214432893;214463796;"R";6;"";2;"A";48.2075890374744;15.6240833263414;""
214688948;214432893;214463796;"R";7;"";2;"A";48.2075890374744;15.6240833263414;""
214688949;214432893;214469147;"R";8;"";"";"";48.2065353716606;15.6295271169632;""
214688950;214432893;214466091;"R";9;"";0;"1";48.2050206890757;15.6305961121513;""
214688951;214432893;214465601;"R";10;"";0;"1";48.2039789446208;15.6332012264752;""
214688952;214432893;214468230;"R";11;"";"";"";48.2035658331942;15.6413758955607;""
214688953;214432893;214466444;"R";12;"";"";"";48.2038352540677;15.6457596741472;""
214688954;214432893;214468229;"R";13;"";"";"";48.2051284545342;15.6494158173536;""
214688955;214432893;214469151;"R";14;"";"";"";48.2062719518201;15.6528294154332;""
214688956;214432893;214468228;"R";15;"";"";"";48.2073076629296;15.6564855586396;""
214688957;214432893;214468227;"R";16;"";"";"";48.2098998422747;15.6554974118271;""
214688958;214432893;214469140;"R";17;"";"";"";48.2126116123324;15.6587313468499;""
214688959;214432893;214468226;"R";18;"";"";"";48.2154668971099;15.6536648486475;""
214688960;214432893;214468224;"R";19;"";"";"";48.2154668971099;15.652559920848;""
214688961;214432893;214468225;"R";20;"";"";"";48.2176336945929;15.6473676585058;""
214688962;214432893;214467984;"R";21;"";"";"";48.2207879568391;15.6429479473079;""
214688963;214432893;214470710;"R";22;"";"";"";48.2222722482953;15.6386180676384;""
214689007;214432895;214470796;"H";1;"";"";"";48.1783597354899;15.6213165152663;""
214689008;214432895;214468195;"H";2;"";"";"";48.1830617420198;15.6191964911958;""
214689009;214432895;214468214;"H";3;"";"";"";48.1856252021219;15.6195648004623;""
214689010;214432895;214468212;"H";4;"";"";"";48.1841937530587;15.6233467078084;""
214689011;214432895;214468211;"H";5;"";"";"";48.18488851994;15.6270926825432;""
214689012;214432895;214468210;"H";6;"";"";"";48.1884999581331;15.6278113347705;""
214689013;214432895;214468209;"H";7;"";"";"";48.1909673284425;15.6283233744824;""
214689014;214432895;214469188;"H";8;"";"";"";48.1938477730867;15.6285389701506;""
214689015;214432895;214468208;"H";9;"";"";"";48.1967041040272;15.6266974238182;""
214689016;214432895;214470797;"H";10;"";"";"";48.2003147096002;15.6276765874779;""
214689017;214432895;214470805;"H";11;"";"";"";48.2023444407938;15.6276586211722;""
214689018;214432895;214470806;"H";12;"";"";"";48.2042723115818;15.6305511963871;""
214689019;214432895;214469147;"H";13;"";"";"";48.2065353716606;15.6295271169632;""
214689020;214432895;214463796;"H";14;"";2;"B";48.2076848242007;15.6240833263414;""
214689021;214432895;214463796;"H";15;"";2;"B";48.2076848242007;15.6240833263414;""
214689022;214432895;214463916;"H";16;"";"";"";48.2092892252354;15.6248379111801;""
214689023;214432895;214466135;"H";17;"";"";"";48.2101752162044;15.6262482661761;""
214689024;214432895;214470544;"H";18;"";"";"";48.2099357606973;15.6311351013217;""
214689025;214432895;214471871;"H";19;"";"";"";48.2114922014792;15.6326622373047;""
214689026;214432895;214466447;"H";20;"";"";"";48.2134496579156;15.6355098967554;""
214689027;214432895;214470808;"H";21;"";"";"";48.2156584409137;15.6372077126424;""
214689028;214432895;214465216;"H";22;"";"";"";48.2208238676243;15.6414926765476;""
214689029;214432895;214467984;"H";23;"";"";"";48.2207879568391;15.6429479473079;""
214689030;214432895;214468225;"H";24;"";"";"";48.2176336945929;15.6473676585058;""
214689031;214432895;214468259;"H";25;"";"";"";48.2187948687632;15.6526946681406;""
214689032;214432895;214468056;"H";26;"";"";"";48.2232477873854;15.6589469425181;""
214689033;214432895;214468264;"H";27;"";"";"";48.2247020841483;15.6630702096722;""
214689034;214432895;214468080;"H";28;"";"";"";48.2255040243588;15.6658729533586;""
214689035;214432895;214469142;"H";29;"";"";"";48.2250491941399;15.6673731398831;""
214689036;214432895;214468067;"H";30;"";"";"";48.2222722482953;15.6683523035428;""
214689037;214432895;214468047;"H";31;"";"";"";48.2255878084319;15.6737601615532;""
214689038;214432895;214469150;"H";32;"";"";"";48.2283226846533;15.6775690183579;""
214689039;214432895;214469143;"H";33;"";"";"";48.2344501918041;15.6890405045361;""
214689040;214432895;214468051;"H";34;"";"";"";48.2371187790154;15.6938285250004;""
214689041;214432895;214468892;"H";35;"";"";"";48.2372863089952;15.6963617741017;""
214689042;214432895;214468878;"H";36;"";"";"";48.2335586372567;15.6961910941977;""
214689043;214432895;214468289;"H";37;"";"";"";48.2246362526774;15.7010779293433;""
214689044;214432895;214463504;"H";38;"";"";"";48.2237385423525;15.703188970261;""
214689087;214432895;214463504;"R";1;"";"";"";48.2237385423525;15.703188970261;""
214689088;214432895;214468289;"R";2;"";"";"";48.2246362526774;15.7010779293433;""
214689089;214432895;214468878;"R";3;"";"";"";48.2335586372567;15.6961910941977;""
214689090;214432895;214468892;"R";4;"";"";"";48.2372863089952;15.6963617741017;""
214689091;214432895;214468051;"R";5;"";"";"";48.2371187790154;15.6938285250004;""
214689092;214432895;214469143;"R";6;"";"";"";48.2344501918041;15.6890405045361;""
214689093;214432895;214469150;"R";7;"";"";"";48.2283226846533;15.6775690183579;""
214689094;214432895;214468047;"R";8;"";"";"";48.2255878084319;15.6737601615532;""
214689095;214432895;214469142;"R";9;"";"";"";48.2250491941399;15.6673731398831;""
214689096;214432895;214468080;"R";10;"";"";"";48.2255040243588;15.6658729533586;""
214689097;214432895;214468264;"R";11;"";"";"";48.2247020841483;15.6630702096722;""
214689098;214432895;214468056;"R";12;"";"";"";48.2232477873854;15.6589469425181;""
214689099;214432895;214468259;"R";13;"";"";"";48.2187948687632;15.6526946681406;""
214689100;214432895;214468225;"R";14;"";"";"";48.2176336945929;15.6473676585058;""
214689101;214432895;214467984;"R";15;"";"";"";48.2207879568391;15.6429479473079;""
214689102;214432895;214465216;"R";16;"";"";"";48.2208238676243;15.6414926765476;""
214689103;214432895;214470808;"R";17;"";"";"";48.2156584409137;15.6372077126424;""
214689104;214432895;214466447;"R";18;"";"";"";48.2134496579156;15.6355098967554;""
214689105;214432895;214471871;"R";19;"";"";"";48.2114922014792;15.6326622373047;""
214689106;214432895;214470544;"R";20;"";"";"";48.2099357606973;15.6311351013217;""
214689107;214432895;214466135;"R";21;"";"";"";48.2101752162044;15.6262482661761;""
214689108;214432895;214463916;"R";22;"";"";"";48.2092892252354;15.6248379111801;""
214689109;214432895;214463796;"R";23;"";2;"A";48.2075890374744;15.6240833263414;""
214689110;214432895;214463796;"R";24;"";2;"A";48.2075890374744;15.6240833263414;""
214689111;214432895;214469147;"R";25;"";"";"";48.2065353716606;15.6295271169632;""
214689112;214432895;214466091;"R";26;"";0;"1";48.2050206890757;15.6305961121513;""
214689113;214432895;214470805;"R";27;"";"";"";48.2023444407938;15.6276586211722;""
214689114;214432895;214470797;"R";28;"";"";"";48.2003147096002;15.6276765874779;""
214689115;214432895;214468208;"R";29;"";"";"";48.1967041040272;15.6266974238182;""
214689116;214432895;214469188;"R";30;"";"";"";48.1938477730867;15.6285389701506;""
214689117;214432895;214468209;"R";31;"";"";"";48.1909673284425;15.6283233744824;""
214689118;214432895;214468210;"R";32;"";"";"";48.1884999581331;15.6278113347705;""
214689119;214432895;214468211;"R";33;"";"";"";48.18488851994;15.6270926825432;""
214689120;214432895;214468212;"R";34;"";"";"";48.1841937530587;15.6233467078084;""
214689121;214432895;214468214;"R";35;"";"";"";48.1856252021219;15.6195648004623;""
214689122;214432895;214468195;"R";36;"";"";"";48.1830617420198;15.6191964911958;""
214689123;214432895;214468196;"R";37;"";"";"";48.1790246313835;15.61924140696;""
214689124;214432895;214470796;"R";38;"";"";"";48.1783597354899;15.6213165152663;""
214689171;214432897;214468152;"H";1;"";"";"";48.1607758010986;15.6384833203458;""
214689172;214432897;214470778;"H";2;"";"";"";48.16449678891;15.6374412746163;""
214689173;214432897;214468123;"H";3;"";"";"";48.1693857924845;15.6386540002498;""
214689174;214432897;214468122;"H";4;"";"";"";48.1711771121732;15.6342073395934;""
214689175;214432897;214468121;"H";5;"";"";"";48.1720158356699;15.6322040965098;""
214689176;214432897;214468120;"H";6;"";"";"";48.1716923296607;15.6257721590755;""
214689177;214432897;214470755;"H";7;"";"";"";48.1750111647454;15.6248199448744;""
214689178;214432897;214470725;"H";8;"";"";"";48.1763170734471;15.6232748425857;""
214689179;214432897;214468196;"H";9;"";"";"";48.1790246313835;15.61924140696;""
214689180;214432897;214468195;"H";10;"";"";"";48.1830617420198;15.6191964911958;""
214689181;214432897;214468234;"H";11;"";"";"";48.1854215674557;15.6217566897555;""
214689182;214432897;214468194;"H";12;"";"";"";48.1876854603011;15.6227358534152;""
214689183;214432897;214466132;"H";13;"";"";"";48.1909912829118;15.6226280555811;""
214689184;214432897;214468253;"H";14;"";"";"";48.1931651043808;15.6224843251357;""
214689185;214432897;214466126;"H";15;"";"";"";48.195422667073;15.6223046620788;""
214689186;214432897;214466093;"H";16;"";"";"";48.1979435943251;15.6224394093715;""
214689187;214432897;214468206;"H";17;"";"";"";48.1992549064879;15.6254128329619;""
214689188;214432897;214470797;"H";18;"";"";"";48.2003147096002;15.6276765874779;""
214689189;214432897;214470805;"H";19;"";"";"";48.2023444407938;15.6276586211722;""
214689190;214432897;214470806;"H";20;"";"";"";48.2042723115818;15.6305511963871;""
214689191;214432897;214469147;"H";21;"";"";"";48.2065353716606;15.6295271169632;""
214689192;214432897;214463796;"H";22;"";2;"B";48.2076848242007;15.6240833263414;""
214689193;214432897;214463796;"H";23;"";2;"B";48.2076848242007;15.6240833263414;""
214689194;214432897;214463916;"H";24;"";"";"";48.2092892252354;15.6248379111801;""
214689195;214432897;214469187;"H";25;"";"";"";48.2109833702745;15.6250624900011;""
214689196;214432897;214466092;"H";26;"";"";"";48.2135274757381;15.6248379111801;""
214689197;214432897;214469206;"H";27;"";"";"";48.21561055503;15.6253858835034;""
214689198;214432897;214469186;"H";28;"";"";"";48.2204527882958;15.6278113347705;""
214689199;214432897;214469185;"H";29;"";"";"";48.2227630126155;15.6316920567979;""
214689200;214432897;214468554;"H";30;"";"";"";48.224187399483;15.6344678510258;""
214689201;214432897;214468200;"H";31;"";"";"";48.2260725564487;15.6373694093935;""
214689202;214432897;214468199;"H";32;"";"";"";48.2277003186642;15.6404146982067;""
214689203;214432897;214468021;"H";33;"";"";"";48.2292083462812;15.6438282962863;""
214689204;214432897;214469190;"H";34;"";"";"";48.2318592553638;15.6492451374496;""
214689205;214432897;214468556;"H";35;"";"";"";48.2332893727618;15.6530360279486;""
214689206;214432897;214468218;"H";36;"";"";"";48.2415760862367;15.6678672132894;""
214689207;214432897;214468819;"H";37;"";"";"";48.2498494940409;15.6752064491606;""
214689208;214432897;214468219;"H";38;"";"";"";48.2513508873309;15.6765898546982;""
214689209;214432897;214468050;"H";39;"";"";"";48.2536417730195;15.6778834287073;""
214689210;214432897;214472319;"H";40;"";"";"";48.2562914161823;15.6792309016335;""
214689211;214432897;214468161;"H";41;"";"";"";48.2611298007151;15.6889776224662;""
214689257;214432897;214468161;"R";1;"";"";"";48.2611298007151;15.6889776224662;""
214689258;214432897;214472319;"R";2;"";"";"";48.2562914161823;15.6792309016335;""
214689259;214432897;214468050;"R";3;"";"";"";48.2536417730195;15.6778834287073;""
214689260;214432897;214468219;"R";4;"";"";"";48.2513508873309;15.6765898546982;""
214689261;214432897;214468819;"R";5;"";"";"";48.2498494940409;15.6752064491606;""
214689262;214432897;214468218;"R";6;"";"";"";48.2415760862367;15.6678672132894;""
214689263;214432897;214468556;"R";7;"";"";"";48.2332893727618;15.6530360279486;""
214689264;214432897;214469190;"R";8;"";"";"";48.2318592553638;15.6492451374496;""
214689265;214432897;214468021;"R";9;"";"";"";48.2292083462812;15.6438282962863;""
214689266;214432897;214468199;"R";10;"";"";"";48.2277003186642;15.6404146982067;""
214689267;214432897;214468200;"R";11;"";"";"";48.2260725564487;15.6373694093935;""
214689268;214432897;214468554;"R";12;"";"";"";48.224187399483;15.6344678510258;""
214689269;214432897;214469185;"R";13;"";"";"";48.2227630126155;15.6316920567979;""
214689270;214432897;214469186;"R";14;"";"";"";48.2204527882958;15.6278113347705;""
214689271;214432897;214469206;"R";15;"";"";"";48.21561055503;15.6253858835034;""
214689272;214432897;214466092;"R";16;"";"";"";48.2135274757381;15.6248379111801;""
214689273;214432897;214469187;"R";17;"";"";"";48.2109833702745;15.6250624900011;""
214689274;214432897;214463916;"R";18;"";"";"";48.2092892252354;15.6248379111801;""
214689275;214432897;214463796;"R";19;"";2;"A";48.2075890374744;15.6240833263414;""
214689276;214432897;214463796;"R";20;"";2;"A";48.2075890374744;15.6240833263414;""
214689277;214432897;214469147;"R";21;"";"";"";48.2065353716606;15.6295271169632;""
214689278;214432897;214466091;"R";22;"";0;"1";48.2050206890757;15.6305961121513;""
214689279;214432897;214470805;"R";23;"";"";"";48.2023444407938;15.6276586211722;""
214689280;214432897;214470797;"R";24;"";"";"";48.2003147096002;15.6276765874779;""
214689281;214432897;214468206;"R";25;"";"";"";48.1992549064879;15.6254128329619;""
214689282;214432897;214466134;"R";26;"";"";"";48.1992369435344;15.622241780009;""
214689283;214432897;214466126;"R";27;"";"";"";48.195422667073;15.6223046620788;""
214689284;214432897;214468253;"R";28;"";"";"";48.1931651043808;15.6224843251357;""
214689285;214432897;214466132;"R";29;"";"";"";48.1909912829118;15.6226280555811;""
214689286;214432897;214468194;"R";30;"";"";"";48.1876854603011;15.6227358534152;""
214689287;214432897;214468234;"R";31;"";"";"";48.1854215674557;15.6217566897555;""
214689288;214432897;214468195;"R";32;"";"";"";48.1830617420198;15.6191964911958;""
214689289;214432897;214468196;"R";33;"";"";"";48.1790246313835;15.61924140696;""
214689290;214432897;214470725;"R";34;"";"";"";48.1763170734471;15.6232748425857;""
214689291;214432897;214470755;"R";35;"";"";"";48.1750111647454;15.6248199448744;""
214689292;214432897;214468120;"R";36;"";"";"";48.1716923296607;15.6257721590755;""
214689293;214432897;214468121;"R";37;"";"";"";48.1720158356699;15.6322040965098;""
214689294;214432897;214468122;"R";38;"";"";"";48.1711771121732;15.6342073395934;""
214689295;214432897;214468123;"R";39;"";"";"";48.1693857924845;15.6386540002498;""
214689296;214432897;214470778;"R";40;"";"";"";48.16449678891;15.6374412746163;""
214689297;214432897;214468152;"R";41;"";"";"";48.1607758010986;15.6384833203458;""
214689320;214432899;214466436;"H";1;"";"";"";48.1965663810319;15.6016703600026;""
214689321;214432899;214468559;"H";2;"";"";"";48.1976801302979;15.6068626223448;""
214689322;214432899;214465234;"H";3;"";"";"";48.1993447211613;15.6126837053859;""
214689323;214432899;214468574;"H";4;"";"";"";48.2008296342715;15.6184239400514;""
214689324;214432899;214469222;"H";5;"";"";"";48.202080999399;15.621900420201;""
214689325;214432899;214469223;"H";6;"";"";"";48.2044758713427;15.6222238137033;""
214689326;214432899;214466133;"H";7;"";0;"2";48.2055235926087;15.6203643010651;""
214689327;214432899;214463796;"H";8;"";2;"A";48.2075890374744;15.6240833263414;""
214689328;214432899;214463796;"H";9;"";2;"A";48.2075890374744;15.6240833263414;""
214689329;214432899;214469147;"H";10;"";"";"";48.2065353716606;15.6295271169632;""
214689330;214432899;214466091;"H";11;"";0;"1";48.2050206890757;15.6305961121513;""
214689331;214432899;214465601;"H";12;"";0;"2";48.2039729575225;15.6333000411565;""
214689332;214432899;214465603;"H";13;"";0;"SB-S";48.2002668093677;15.6326263046934;""
214689333;214432899;214469149;"H";14;"";"";"";48.2009673458064;15.6378095838827;""
214689334;214432899;214469146;"H";15;"";"";"";48.2005601975891;15.6427593010982;""
214689335;214432899;214466445;"H";16;"";"";"";48.2010990695368;15.6448523757102;""
214689336;214432899;214469146;"H";17;"";"";"";48.2005601975891;15.6427593010982;""
214689361;214432899;214469146;"R";1;"";"";"";48.2005601975891;15.6427593010982;""
214689362;214432899;214469149;"R";2;"";"";"";48.2009673458064;15.6378095838827;""
214689363;214432899;214465603;"R";3;"";0;"SB-N";48.1990213876002;15.6327790182917;""
214689364;214432899;214469160;"R";4;"";"";"";48.2014223899845;15.6330125802655;""
214689365;214432899;214465601;"R";5;"";0;"2";48.2039729575225;15.6333000411565;""
214689366;214432899;214466091;"R";6;"";0;"nHbf";48.2046315341435;15.6311530676274;""
214689367;214432899;214469147;"R";7;"";"";"";48.2065353716606;15.6295271169632;""
214689368;214432899;214463796;"R";8;"";2;"B";48.2076848242007;15.6240833263414;""
214689369;214432899;214463796;"R";9;"";2;"B";48.2076848242007;15.6240833263414;""
214689370;214432899;214466133;"R";10;"";0;"1";48.2055714879257;15.620202604314;""
214689371;214432899;214466131;"R";11;"";0;"1";48.2025719572717;15.6209841386112;""
214689372;214432899;214468574;"R";12;"";"";"";48.2008296342715;15.6184239400514;""
214689373;214432899;214465234;"R";13;"";"";"";48.1993447211613;15.6126837053859;""
214689374;214432899;214468559;"R";14;"";"";"";48.1976801302979;15.6068626223448;""
214689375;214432899;214468189;"R";15;"";"";"";48.197231040765;15.6020566355748;""
214689376;214432899;214468192;"R";16;"";0;"1";48.1989136092931;15.6004666175219;""
